idiom,label,count
var_2C = dword ptr -2Ch  | * | var_10 = dword ptr -10h ,data,4
"mov eax, [ebp+var_20]  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_S_keyEPKSt18_Rb_tree_node_base  ",gcc,1
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_S_keyEPKSt18_Rb_tree_node_base   | * | mov eax, [ebp+var_2C] ",gcc,1
"mov edx, eax  | * | mov [esp+4], edx ",gcc,1
"mov eax, [ebp+var_2C]  | * | mov edx, [ebp+arg_0] ",gcc,1
"sub esp, 8  | * | jz short loc_411C99 ",gcc,1
"test al, al  | * | loc_411C86:  ",gcc,1
"jz short loc_411C99  | * | mov eax, [ebp+var_2C] ",gcc,1
"loc_411C86:   | * | mov [ebp+fctx.call_site], 2 ",gcc,1
"mov ecx, eax  | * | jmp short loc_411C9C ",gcc,1
call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE3endEv   | * | loc_411C99:  ,gcc,1
"jmp short loc_411C9C  | * | mov eax, [ebp+var_20] ",gcc,1
loc_411C99:   | * | loc_411C9C:  ,gcc,1
"mov eax, [ebp+var_20]  | * | cmp [ebp+var_61], 0 ",gcc,1
"loc_411C9C:   | * | mov [ebp+var_6C], eax ",gcc,1
"cmp [ebp+var_61], 0  | * | jmp short loc_411CD2 ",gcc,1
"mov [ebp+var_6C], eax  | * | loc_411CA5:  ",gcc,1
"jmp short loc_411CD2  | * | mov eax, edx ",gcc,1
"loc_411CA5:   | * | cmp [ebp+var_61], 0 ",gcc,1
"mov eax, edx  | * | jmp short loc_411CC3 ",gcc,1
"cmp [ebp+var_61], 0  | * | loc_411CAD:  ",gcc,1
"jmp short loc_411CC3  | * | lea ebp, [ebp+18h] ",gcc,1
"loc_411CAD:   | * | mov edx, [ebp+fctx.data] ",gcc,1
"mov edx, [ebp+fctx.data]  | * | test eax, eax ",gcc,1
"mov eax, [ebp+fctx.call_site]  | * | jz short loc_411CC1 ",gcc,1
"test eax, eax  | * | cmp eax, 1 ",gcc,1
jz short loc_411CC1  | * | jz short loc_411CA5 ,gcc,1
"cmp eax, 1  | * | ud2 ",gcc,1
jz short loc_411CA5  | * | loc_411CC1:  ,gcc,1
loc_411CC1:   | * | loc_411CC3:  ,gcc,1
"loc_411CC3:   | * | mov [ebp+fctx.call_site], 0FFFFFFFFh ",gcc,1
"mov [ebp+fctx.call_site], 0FFFFFFFFh  | * | loc_411CD2:  ",gcc,1
"loc_411CD2:   | * | mov [esp], eax  ",gcc,1
"call __Unwind_SjLj_Unregister  | * | lea esp, [ebp-0Ch] ",gcc,1
"mov eax, [ebp+var_6C]  | * | pop ebx ",gcc,1
pop ebp  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE4findERKi endp ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE4findERKi endp  | * | public __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE5beginEv ,gcc,1
align 4  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE5beginEv proc near ,gcc,1
"mov ebp, esp  | * | mov [ebp+var_14], ecx ",gcc,1
"sub esp, 18h  | * | mov eax, [ebp+var_14] ",gcc,1
"mov [ebp+var_14], ecx  | * | mov edx, [eax+0Ch] ",gcc,1
"mov eax, [ebp+var_14]  | * | lea eax, [ebp+var_4] ",gcc,1
"mov edx, [eax+0Ch]  | * | mov [esp], edx ",gcc,1
"lea eax, [ebp+var_4]  | * | mov ecx, eax ",gcc,1
"call __ZNSt17_Rb_tree_iteratorIiEC1EPSt13_Rb_tree_nodeIiE   | * | mov eax, [ebp+var_4] ",gcc,1
leave  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE5beginEv endp ,gcc,1
retn  | * | public __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_M_endEv ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE5beginEv endp  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_M_endEv proc near ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_M_endEv proc near  | * | push ebp ,gcc,1
"mov [ebp+var_4], ecx  | * | add eax, 4 ",gcc,1
"add eax, 4  | * | retn ",gcc,1
leave  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_M_endEv endp ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_M_endEv endp  | * | public __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_S_keyEPKSt13_Rb_tree_nodeIiE ,gcc,1
align 4  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_S_keyEPKSt13_Rb_tree_nodeIiE proc near ,gcc,1
"mov ebp, esp  | * | mov eax, [ebp+arg_0] ",gcc,2
"sub esp, 28h  | * | mov [esp], eax ",gcc,2
"mov eax, [ebp+arg_0]  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_valueEPKSt13_Rb_tree_nodeIiE  ",gcc,1
"mov [esp], eax  | * | lea edx, [ebp+var_9] ",gcc,2
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_valueEPKSt13_Rb_tree_nodeIiE   | * | mov [esp], eax ",gcc,1
"lea edx, [ebp+var_9]  | * | mov ecx, edx ",gcc,2
"mov [esp], eax  | * | call __ZNKSt9_IdentityIiEclERKi  ",gcc,2
call __ZNKSt9_IdentityIiEclERKi   | * | leave ,gcc,2
"sub esp, 4  | * | retn ",gcc,2
leave  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_S_keyEPKSt13_Rb_tree_nodeIiE endp ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_S_keyEPKSt13_Rb_tree_nodeIiE endp  | * | public __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_S_keyEPKSt18_Rb_tree_node_base ,gcc,1
align 4  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_S_keyEPKSt18_Rb_tree_node_base proc near ,gcc,1
"mov eax, [ebp+arg_0]  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_valueEPKSt18_Rb_tree_node_base  ",gcc,1
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_valueEPKSt18_Rb_tree_node_base   | * | mov [esp], eax ",gcc,1
leave  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_S_keyEPKSt18_Rb_tree_node_base endp ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_S_keyEPKSt18_Rb_tree_node_base endp  | * | public __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE7_S_leftEPSt18_Rb_tree_node_base ,gcc,1
align 4  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE7_S_leftEPSt18_Rb_tree_node_base proc near ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE7_S_leftEPSt18_Rb_tree_node_base proc near  | * | push ebp ,gcc,1
"push ebp  | * | mov eax, [ebp+arg_0] ",gcc,5
"mov ebp, esp  | * | mov eax, [eax+8] ",gcc,1
"mov eax, [ebp+arg_0]  | * | pop ebp ",gcc,4
"mov eax, [eax+8]  | * | retn ",gcc,2
pop ebp  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE7_S_leftEPSt18_Rb_tree_node_base endp ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE7_S_leftEPSt18_Rb_tree_node_base endp  | * | public __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_M_beginEv ,gcc,1
align 4  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_M_beginEv proc near ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_M_beginEv proc near  | * | push ebp ,gcc,1
"mov [ebp+var_4], ecx  | * | mov eax, [eax+8] ",gcc,1
leave  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_M_beginEv endp ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_M_beginEv endp  | * | public __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_M_eraseEPSt13_Rb_tree_nodeIiE ,gcc,1
align 4  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_M_eraseEPSt13_Rb_tree_nodeIiE proc near ,gcc,1
"sub esp, 38h  | * | jmp short loc_411DD9 ",gcc,1
"mov [ebp+var_1C], ecx  | * | loc_411D97:  ",gcc,1
"jmp short loc_411DD9  | * | mov eax, [ebp+arg_0] ",gcc,1
"loc_411D97:   | * | mov [esp], eax ",gcc,1
"mov [esp], eax  | * | mov edx, [ebp+var_1C] ",gcc,1
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_rightEPSt18_Rb_tree_node_base   | * | mov [esp], eax  ",gcc,1
"mov edx, [ebp+var_1C]  | * | mov ecx, edx ",gcc,1
"mov [esp], eax   | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_M_eraseEPSt13_Rb_tree_nodeIiE  ",gcc,1
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_M_eraseEPSt13_Rb_tree_nodeIiE   | * | mov eax, [ebp+arg_0] ",gcc,1
"sub esp, 4  | * | mov [esp], eax ",gcc,1
"mov [esp], eax  | * | mov [ebp+var_C], eax ",gcc,1
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE7_S_leftEPSt18_Rb_tree_node_base   | * | mov eax, [ebp+var_1C] ",gcc,1
"mov [ebp+var_C], eax  | * | mov edx, [ebp+arg_0] ",gcc,1
"mov [esp], edx   | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE15_M_destroy_nodeEPSt13_Rb_tree_nodeIiE  ",gcc,1
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE15_M_destroy_nodeEPSt13_Rb_tree_nodeIiE   | * | mov eax, [ebp+var_C] ",gcc,1
"sub esp, 4  | * | mov [ebp+arg_0], eax ",gcc,1
"mov eax, [ebp+var_C]  | * | loc_411DD9:  ",gcc,1
loc_411DD9:   | * | setnz al ,gcc,1
setnz al  | * | jnz short loc_411D97 ,gcc,1
"test al, al  | * | leave ",gcc,1
jnz short loc_411D97  | * | retn 4 ,gcc,1
leave  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_M_eraseEPSt13_Rb_tree_nodeIiE endp ,gcc,1
retn 4  | * | public __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_rightEPSt18_Rb_tree_node_base ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_M_eraseEPSt13_Rb_tree_nodeIiE endp  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_rightEPSt18_Rb_tree_node_base proc near ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_rightEPSt18_Rb_tree_node_base proc near  | * | push ebp ,gcc,1
"mov ebp, esp  | * | mov eax, [eax+0Ch] ",gcc,1
"mov eax, [eax+0Ch]  | * | retn ",gcc,1
pop ebp  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_rightEPSt18_Rb_tree_node_base endp ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_rightEPSt18_Rb_tree_node_base endp  | * | public __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_valueEPKSt13_Rb_tree_nodeIiE ,gcc,1
align 4  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_valueEPKSt13_Rb_tree_nodeIiE proc near ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_valueEPKSt13_Rb_tree_nodeIiE proc near  | * | push ebp ,gcc,1
"mov ebp, esp  | * | add eax, 10h ",gcc,2
"add eax, 10h  | * | retn ",gcc,2
pop ebp  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_valueEPKSt13_Rb_tree_nodeIiE endp ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_valueEPKSt13_Rb_tree_nodeIiE endp  | * | public __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_valueEPKSt18_Rb_tree_node_base ,gcc,1
align 10h  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_valueEPKSt18_Rb_tree_node_base proc near ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_valueEPKSt18_Rb_tree_node_base proc near  | * | push ebp ,gcc,1
pop ebp  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_valueEPKSt18_Rb_tree_node_base endp ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_valueEPKSt18_Rb_tree_node_base endp  | * | public __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEEC1Ev ,gcc,1
align 4  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEEC1Ev proc near ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEEC1Ev proc near  | * | push ebp ,gcc,1
"mov eax, [ebp+var_C]  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE13_Rb_tree_implIS3_Lb0EEC1Ev  ",gcc,1
call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE13_Rb_tree_implIS3_Lb0EEC1Ev   | * | retn ,gcc,1
leave  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEEC1Ev endp ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEEC1Ev endp  | * | public __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEED1Ev ,gcc,1
align 4  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEED1Ev proc near ,gcc,1
lpuexcpt = dword ptr -54h  | * | var_1C = dword ptr -1Ch ,data,1
fctx = SjLj_Function_Context ptr -50h  | * | var_18 = byte ptr -18h ,data,1
"sub esp, 5Ch  | * | mov [ebp+fctx.personality], offset ___gxx_personality_sj0 ",gcc,1
"mov [ebp+var_1C], ecx  | * | mov [ebp+fctx.lsda], offset word_41222E ",gcc,1
"mov [ebp+fctx.lsda], offset word_41222E  | * | lea edx, [ebp+var_18] ",gcc,1
"lea edx, [ebp+var_18]  | * | mov edx, offset loc_411E89 ",gcc,1
"mov edx, offset loc_411E89  | * | mov [eax+8], esp ",gcc,1
"mov [esp], eax   | * | mov eax, [ebp+var_1C] ",gcc,1
"mov eax, [ebp+var_1C]  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_M_beginEv  ",gcc,1
"mov ecx, eax  | * | mov edx, [ebp+var_1C] ",gcc,1
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_M_beginEv   | * | mov [esp], eax  ",gcc,1
"mov edx, [ebp+var_1C]  | * | mov [ebp+fctx.call_site], 1 ",gcc,1
"mov [esp], eax   | * | mov ecx, edx ",gcc,1
"mov [ebp+fctx.call_site], 1  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_M_eraseEPSt13_Rb_tree_nodeIiE  ",gcc,1
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_M_eraseEPSt13_Rb_tree_nodeIiE   | * | mov eax, [ebp+var_1C] ",gcc,1
"mov eax, [ebp+var_1C]  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE13_Rb_tree_implIS3_Lb0EED1Ev  ",gcc,2
"mov ecx, eax  | * | jmp short loc_411EAE ",gcc,1
call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE13_Rb_tree_implIS3_Lb0EED1Ev   | * | loc_411E89:  ,gcc,1
"jmp short loc_411EAE  | * | lea ebp, [ebp+18h] ",gcc,1
"loc_411E89:   | * | mov eax, [ebp+fctx.data] ",gcc,1
"lea ebp, [ebp+18h]  | * | mov [ebp+lpuexcpt], eax ",gcc,1
"mov eax, [ebp+fctx.data]  | * | mov eax, [ebp+var_1C] ",gcc,1
"mov [ebp+lpuexcpt], eax  | * | mov ecx, eax ",gcc,1
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE13_Rb_tree_implIS3_Lb0EED1Ev   | * | mov [esp], eax  ",gcc,1
"mov eax, [ebp+lpuexcpt]  | * | mov [ebp+fctx.call_site], 0FFFFFFFFh ",gcc,1
"mov [ebp+fctx.call_site], 0FFFFFFFFh  | * | loc_411EAE:  ",gcc,1
"loc_411EAE:   | * | mov [esp], eax  ",gcc,1
"mov [esp], eax   | * | lea esp, [ebp-0Ch] ",gcc,1
pop ebp  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEED1Ev endp ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEED1Ev endp  | * | public __ZSt11__addressofIiEPT_RS0_ ,gcc,1
align 4  | * | __ZSt11__addressofIiEPT_RS0_ proc near  ,gcc,1
__ZSt11__addressofIiEPT_RS0_ proc near   | * | push ebp ,gcc,1
"mov ebp, esp  | * | pop ebp ",gcc,2
"mov eax, [ebp+arg_0]  | * | retn ",gcc,1
pop ebp  | * | __ZSt11__addressofIiEPT_RS0_ endp ,gcc,1
retn  | * | public __ZStplIcSt11char_traitsIcESaIcEESbIT_T0_T1_EPKS3_RKS6_ ,gcc,1
__ZSt11__addressofIiEPT_RS0_ endp  | * | __ZStplIcSt11char_traitsIcESaIcEESbIT_T0_T1_EPKS3_RKS6_ proc near ,gcc,1
arg_8 = dword ptr 0Ch  | * | arg_1C = dword ptr 20h ,data,3
arg_1C = dword ptr 20h  | * | arg_6C = dword ptr 70h ,data,2
"push ebp  | * | sub esp, 64h ",gcc,1
"push edi  | * | mov [esp+6Ch+fctx.personality], offset ___gxx_personality_sj0 ",gcc,1
"sub esp, 64h  | * | mov [esp+6Ch+fctx.lsda], offset dword_4123CC ",gcc,1
"mov [esp+6Ch+fctx.lsda], offset dword_4123CC  | * | mov [esp+6Ch+fctx.jbuf], eax ",gcc,1
"lea eax, [esp+6Ch+var_D+1]  | * | mov [esp+6Ch+var_2C], offset loc_411FA3 ",gcc,1
"mov [esp+6Ch+var_2C], offset loc_411FA3  | * | lea edx, [esp+6Ch+fctx] ",gcc,1
"mov [esp+6Ch+lpfctx], edx   | * | xor eax, eax ",gcc,1
"call __Unwind_SjLj_Register  | * | mov ecx, 0FFFFFFFFh ",gcc,1
"xor eax, eax  | * | mov edi, [esp+6Ch+arg_4] ",gcc,1
"mov edi, [esp+6Ch+arg_4]  | * | not ecx ",gcc,1
"not ecx  | * | mov [esp+6Ch+var_54], ecx ",gcc,1
"dec ecx  | * | lea eax, [esp+6Ch+var_D] ",gcc,1
"mov [esp+6Ch+var_54], ecx  | * | mov [esp+6Ch+var_64], eax  ",gcc,1
"lea eax, [esp+6Ch+var_D]  | * | mov [esp+6Ch+var_68], 0  ",gcc,2
"mov [esp+6Ch+var_68], 0   | * | mov [esp+6Ch+fctx.call_site], 0FFFFFFFFh ",gcc,2
"mov [esp+6Ch+fctx.call_site], 0FFFFFFFFh  | * | mov edx, [esp+6Ch+arg_0] ",gcc,2
"mov edx, [esp+6Ch+arg_0]  | * | mov edx, [esp+6Ch+arg_8] ",gcc,2
"mov [edx], eax  | * | mov eax, [edx] ",gcc,2
"mov edx, [esp+6Ch+arg_8]  | * | mov eax, [eax-0Ch] ",gcc,2
"mov eax, [edx]  | * | add eax, [esp+6Ch+var_54] ",gcc,1
"mov eax, [eax-0Ch]  | * | mov [esp+6Ch+lpfctx], eax  ",gcc,2
"add eax, [esp+6Ch+var_54]  | * | mov [esp+6Ch+fctx.call_site], 1 ",gcc,1
"mov [esp+6Ch+lpfctx], eax   | * | mov ecx, [esp+6Ch+arg_0] ",gcc,2
"mov ecx, [esp+6Ch+arg_0]  | * | push edi ",gcc,1
"call __ZNSs7reserveEj   | * | mov eax, [esp+6Ch+var_54] ",gcc,1
"push edi  | * | mov [esp+6Ch+var_68], eax  ",gcc,1
"mov eax, [esp+6Ch+var_54]  | * | mov edx, [esp+6Ch+arg_4] ",gcc,1
"mov [esp+6Ch+var_68], eax   | * | mov [esp+6Ch+lpfctx], edx  ",gcc,1
"mov edx, [esp+6Ch+arg_4]  | * | mov ecx, [esp+6Ch+arg_0] ",gcc,1
"mov [esp+6Ch+lpfctx], edx   | * | call __ZNSs6appendEPKcj  ",gcc,1
"mov ecx, [esp+6Ch+arg_0]  | * | sub esp, 8 ",gcc,2
"call __ZNSs6appendEPKcj   | * | mov eax, [esp+6Ch+arg_8] ",gcc,1
"mov eax, [esp+6Ch+arg_8]  | * | mov ecx, [esp+6Ch+arg_0] ",gcc,2
"mov [esp+6Ch+lpfctx], eax   | * | call __ZNSs6appendERKSs  ",gcc,2
"mov ecx, [esp+6Ch+arg_0]  | * | push ecx ",gcc,1
"call __ZNSs6appendERKSs   | * | lea edx, [esp+6Ch+fctx] ",gcc,2
"push ecx  | * | mov [esp+6Ch+lpfctx], edx  ",gcc,1
"lea edx, [esp+6Ch+fctx]  | * | call __Unwind_SjLj_Unregister ",gcc,2
"mov [esp+6Ch+lpfctx], edx   | * | mov eax, [esp+6Ch+arg_0] ",gcc,2
"mov eax, [esp+6Ch+arg_0]  | * | pop edi ",gcc,1
"add esp, 64h  | * | pop ebp ",gcc,1
pop ebp  | * | loc_411FA3:  ,gcc,1
"retn  | * | mov edx, [esp+arg_20] ",gcc,2
"loc_411FA3:   | * | mov [esp+lpuexcpt], edx ",gcc,1
"mov edx, [esp+arg_20]  | * | mov ecx, [esp+arg_6C] ",gcc,2
"mov [esp+lpuexcpt], edx  | * | call __ZNSsD1Ev  ",gcc,2
"mov ecx, [esp+arg_6C]  | * | mov eax, [esp+lpuexcpt] ",gcc,2
"call __ZNSsD1Ev   | * | mov [esp+0], eax  ",gcc,3
"mov [esp+arg_1C], 0FFFFFFFFh  | * | __ZStplIcSt11char_traitsIcESaIcEESbIT_T0_T1_EPKS3_RKS6_ endp ",gcc,1
call __Unwind_SjLj_Resume  | * | public __ZStplIcSt11char_traitsIcESaIcEESbIT_T0_T1_ERKS6_S8_ ,gcc,1
__ZStplIcSt11char_traitsIcESaIcEESbIT_T0_T1_EPKS3_RKS6_ endp  | * | __ZStplIcSt11char_traitsIcESaIcEESbIT_T0_T1_ERKS6_S8_ proc near ,gcc,1
arg_1C = dword ptr 20h  | * | arg_5C = dword ptr 60h ,data,1
"sub esp, 58h  | * | mov [esp+5Ch+fctx.lsda], offset dword_4123D8 ",gcc,1
"mov [esp+5Ch+fctx.lsda], offset dword_4123D8  | * | mov [esp+5Ch+fctx.jbuf], eax ",gcc,1
"lea eax, [esp+5Ch+var_C]  | * | mov [esp+5Ch+var_1C], offset loc_412043 ",gcc,1
"mov [esp+5Ch+var_1C], offset loc_412043  | * | lea eax, [esp+5Ch+fctx] ",gcc,1
"mov [esp+5Ch+lpfctx], eax   | * | mov eax, [esp+5Ch+arg_4] ",gcc,1
"call __Unwind_SjLj_Register  | * | mov [esp+5Ch+lpfctx], eax  ",gcc,1
"mov eax, [esp+5Ch+arg_4]  | * | mov [esp+5Ch+fctx.call_site], 0FFFFFFFFh ",gcc,1
"mov [esp+5Ch+lpfctx], eax   | * | mov ecx, [esp+5Ch+arg_0] ",gcc,2
"mov [esp+5Ch+fctx.call_site], 0FFFFFFFFh  | * | call __ZNSsC1ERKSs  ",gcc,1
"mov ecx, [esp+5Ch+arg_0]  | * | push eax ",gcc,2
"call __ZNSsC1ERKSs   | * | mov eax, [esp+5Ch+arg_8] ",gcc,1
"mov eax, [esp+5Ch+arg_8]  | * | mov [esp+5Ch+fctx.call_site], 1 ",gcc,1
"mov [esp+5Ch+fctx.call_site], 1  | * | call __ZNSs6appendERKSs  ",gcc,1
"call __ZNSs6appendERKSs   | * | lea eax, [esp+5Ch+fctx] ",gcc,1
"mov eax, [esp+5Ch+arg_0]  | * | pop ebp ",gcc,1
pop ebp  | * | loc_412043:  ,gcc,1
"retn  | * | mov eax, [esp+arg_20] ",gcc,1
"loc_412043:   | * | mov [esp+lpuexcpt], eax ",gcc,1
"mov eax, [esp+arg_20]  | * | mov ecx, [esp+arg_5C] ",gcc,1
"mov ecx, [esp+arg_5C]  | * | mov eax, [esp+lpuexcpt] ",gcc,1
"mov [esp+arg_1C], 0FFFFFFFFh  | * | __ZStplIcSt11char_traitsIcESaIcEESbIT_T0_T1_ERKS6_S8_ endp ",gcc,1
call __Unwind_SjLj_Resume  | * | public __ZStplIcSt11char_traitsIcESaIcEESbIT_T0_T1_ES3_RKS6_ ,gcc,1
__ZStplIcSt11char_traitsIcESaIcEESbIT_T0_T1_ERKS6_S8_ endp  | * | __ZStplIcSt11char_traitsIcESaIcEESbIT_T0_T1_ES3_RKS6_ proc near ,gcc,1
var_68 = dword ptr -68h  | * | var_51 = byte ptr -51h ,data,1
var_51 = byte ptr -51h  | * | var_2C = dword ptr -2Ch ,data,1
var_D = byte ptr -0Dh  | * | arg_0 = dword ptr 4 ,data,1
var_C = byte ptr -0Ch  | * | arg_4 = byte ptr 8 ,data,1
arg_4 = byte ptr 8  | * | lpuexcpt = dword ptr 14h ,data,1
"push ebp  | * | mov al, [esp+6Ch+arg_4] ",gcc,1
"sub esp, 68h  | * | mov [esp+6Ch+var_51], al ",gcc,1
"mov al, [esp+6Ch+arg_4]  | * | mov [esp+6Ch+fctx.personality], offset ___gxx_personality_sj0 ",gcc,1
"mov [esp+6Ch+var_51], al  | * | mov [esp+6Ch+fctx.lsda], offset word_4123D2 ",gcc,1
"mov [esp+6Ch+fctx.personality], offset ___gxx_personality_sj0  | * | lea edx, [esp+6Ch+var_C] ",gcc,1
"mov [esp+6Ch+fctx.lsda], offset word_4123D2  | * | mov [esp+6Ch+fctx.jbuf], edx ",gcc,1
"lea edx, [esp+6Ch+var_C]  | * | mov [esp+6Ch+var_2C], offset loc_41212F ",gcc,1
"mov [esp+6Ch+fctx.jbuf], edx  | * | mov [esp+6Ch+var_28], esp ",gcc,1
"mov [esp+6Ch+var_2C], offset loc_41212F  | * | lea eax, [esp+6Ch+fctx] ",gcc,1
"mov [esp+6Ch+lpfctx], eax   | * | lea eax, [esp+6Ch+var_D] ",gcc,1
