idiom,label,count
var_A = byte ptr -0Ah  | * | var_8 = dword ptr -8 ,data,1
"add rdx, 10h  | * | mov [rbp+var_80], rdx ",xcode,1
"mov [rbp+var_78], rcx  | * | mov rcx, [rbp+var_78] ",xcode,1
"mov [rbp+var_80], rdx  | * | mov [rbp+var_70], rcx ",xcode,1
"mov [rbp+var_70], rcx  | * | mov rcx, [rcx] ",xcode,1
"mov rcx, [rbp+var_70]  | * | mov [rbp+var_88], rcx ",xcode,1
"mov rcx, [rcx]  | * | mov rcx, [rbp+var_80] ",xcode,1
"mov [rbp+var_88], rcx  | * | mov [rbp+var_60], rcx ",xcode,1
"mov rcx, [rbp+var_80]  | * | mov rcx, [rbp+var_60] ",xcode,1
"mov [rbp+var_60], rcx  | * | mov rcx, [rcx] ",xcode,1
"mov rcx, [rbp+var_60]  | * | mov rdx, [rbp+var_78] ",xcode,1
"mov rdx, [rbp+var_78]  | * | mov rcx, [rbp+var_130] ",xcode,1
"mov [rdx], rcx  | * | mov [rbp+var_68], rcx ",xcode,1
"mov rcx, [rbp+var_130]  | * | mov rdx, [rbp+var_68] ",xcode,1
"mov [rbp+var_68], rcx  | * | mov rdx, [rdx] ",xcode,1
"mov rdx, [rbp+var_68]  | * | mov rsi, [rbp+var_80] ",xcode,1
"mov rdx, [rdx]  | * | mov [rsi], rdx ",xcode,2
"mov rsi, [rbp+var_80]  | * | mov rdx, [rbp+var_120] ",xcode,1
"mov [rsi], rdx  | * | mov [rbp+var_A0], rdx ",xcode,1
"mov rdx, [rbp+var_120]  | * | mov rdx, [rbp+var_A0] ",xcode,1
"mov [rbp+var_A0], rdx  | * | add rdx, 10h ",xcode,1
"mov rdx, [rbp+var_A0]  | * | mov [rbp+var_98], rdx ",xcode,1
"add rdx, 10h  | * | mov rdx, [rbp+var_98] ",xcode,1
"mov [rbp+var_98], rdx  | * | mov [rbp+var_90], rdx ",xcode,1
"mov rdx, [rbp+var_98]  | * | mov rdx, [rbp+var_90] ",xcode,1
"mov [rbp+var_90], rdx  | * | mov rsi, [rbp+var_118] ",xcode,1
"mov rdx, [rbp+var_90]  | * | mov [rbp+var_B8], rsi ",xcode,1
"mov rsi, [rbp+var_118]  | * | mov rsi, [rbp+var_B8] ",xcode,1
"mov [rbp+var_B8], rsi  | * | add rsi, 18h ",xcode,1
"mov rsi, [rbp+var_B8]  | * | mov [rbp+var_B0], rsi ",xcode,1
"add rsi, 18h  | * | mov rsi, [rbp+var_B0] ",xcode,1
"mov [rbp+var_A8], rsi  | * | mov [rbp+var_D8], rdx ",xcode,1
"mov rsi, [rbp+var_A8]  | * | mov [rbp+var_E0], rsi ",xcode,1
"mov [rbp+var_D8], rdx  | * | mov rdx, [rbp+var_D8] ",xcode,1
"mov [rbp+var_E0], rsi  | * | mov [rbp+var_D0], rdx ",xcode,1
"mov rdx, [rbp+var_D8]  | * | mov rdx, [rbp+var_D0] ",xcode,1
"mov [rbp+var_D0], rdx  | * | mov rdx, [rdx] ",xcode,1
"mov rdx, [rbp+var_D0]  | * | mov [rbp+var_E8], rdx ",xcode,1
"mov rdx, [rdx]  | * | mov rdx, [rbp+var_E0] ",xcode,1
"mov [rbp+var_E8], rdx  | * | mov [rbp+var_C0], rdx ",xcode,1
"mov rdx, [rbp+var_E0]  | * | mov rdx, [rbp+var_C0] ",xcode,1
"mov [rbp+var_C0], rdx  | * | mov rdx, [rdx] ",xcode,1
"mov rdx, [rbp+var_C0]  | * | mov rsi, [rbp+var_D8] ",xcode,1
"mov rsi, [rbp+var_D8]  | * | mov rdx, [rbp+var_138] ",xcode,1
"mov [rsi], rdx  | * | mov [rbp+var_C8], rdx ",xcode,1
"mov rdx, [rbp+var_138]  | * | mov rsi, [rbp+var_C8] ",xcode,1
"mov [rbp+var_C8], rdx  | * | mov rsi, [rsi] ",xcode,1
"mov rsi, [rbp+var_C8]  | * | mov rdi, [rbp+var_E0] ",xcode,1
"mov rsi, [rsi]  | * | mov [rdi], rsi ",xcode,1
"mov rdi, [rbp+var_E0]  | * | mov rsi, [rbp+var_118] ",xcode,1
"mov [rdi], rsi  | * | mov rsi, [rsi+8] ",xcode,1
"mov rsi, [rbp+var_118]  | * | mov rdi, [rbp+var_118] ",xcode,1
"mov rsi, [rsi+8]  | * | mov [rdi], rsi ",xcode,1
"mov rdi, [rbp+var_118]  | * | mov rsi, [rbp+var_120] ",xcode,1
"mov [rdi], rsi  | * | mov [rbp+var_F0], rsi ",xcode,1
"mov rsi, [rbp+var_120]  | * | add rsp, 140h ",xcode,1
"mov [rbp+var_F0], rsi  | * | pop rbp ",xcode,1
"add rsp, 140h  | * | retn ",xcode,1
pop rbp  | * | __ZNSt3__16vectorIiNS_9allocatorIiEEE26__swap_out_circular_bufferERNS_14__split_bufferIiRS2_EE endp ,xcode,1
__ZNSt3__16vectorIiNS_9allocatorIiEEE26__swap_out_circular_bufferERNS_14__split_bufferIiRS2_EE endp  | * | __ZNSt3__114__split_bufferIiRNS_9allocatorIiEEED1Ev proc near ,xcode,1
__ZNSt3__114__split_bufferIiRNS_9allocatorIiEEED1Ev proc near  | * | push rbp ,xcode,1
"mov [rbp+var_8], rdi  | * | call j___ZNSt3__114__split_bufferIiRNS_9allocatorIiEEED2Ev  ",xcode,1
call j___ZNSt3__114__split_bufferIiRNS_9allocatorIiEEED2Ev   | * | pop rbp ,xcode,1
pop rbp  | * | __ZNSt3__114__split_bufferIiRNS_9allocatorIiEEED1Ev endp ,xcode,1
__ZNSt3__114__split_bufferIiRNS_9allocatorIiEEED1Ev endp  | * | __ZNSt3__114__split_bufferIiRNS_9allocatorIiEEED2Ev proc near ,xcode,1
var_108 = qword ptr -108h  | * | var_F0 = qword ptr -0F0h ,data,1
var_100 = qword ptr -100h  | * | var_E8 = qword ptr -0E8h ,data,1
var_F0 = qword ptr -0F0h  | * | var_C8 = qword ptr -0C8h ,data,1
var_E8 = qword ptr -0E8h  | * | var_C0 = qword ptr -0C0h ,data,1
var_B0 = qword ptr -0B0h  | * | var_90 = qword ptr -90h ,data,1
var_A8 = qword ptr -0A8h  | * | var_88 = qword ptr -88h ,data,1
"mov rbp, rsp  | * | mov [rbp+var_108], rdi ",xcode,1
"sub rsp, 120h  | * | mov rdi, [rbp+var_108] ",xcode,1
"mov [rbp+var_108], rdi  | * | mov [rbp+var_100], rdi ",xcode,1
"mov rdi, [rbp+var_108]  | * | mov rax, [rbp+var_100] ",xcode,1
"mov [rbp+var_100], rdi  | * | mov rcx, [rax+8] ",xcode,1
"mov rax, [rbp+var_100]  | * | mov [rbp+var_E8], rax ",xcode,1
"mov rcx, [rax+8]  | * | mov [rbp+var_F0], rcx ",xcode,1
"mov [rbp+var_E8], rax  | * | mov rax, [rbp+var_E8] ",xcode,1
"mov rax, [rbp+var_E8]  | * | mov [rbp+var_C0], rax ",xcode,1
"mov rcx, [rbp+var_F0]  | * | mov [rbp+var_C8], rcx ",xcode,1
"mov [rbp+var_C0], rax  | * | mov rax, [rbp+var_C0] ",xcode,1
"mov [rbp+var_C8], rcx  | * | mov [rbp+var_110], rdi ",xcode,1
"mov rax, [rbp+var_C0]  | * | mov [rbp+var_118], rax ",xcode,1
"mov [rbp+var_110], rdi  | * | loc_10000447A:  ",xcode,1
"mov [rbp+var_118], rax  | * | mov rax, [rbp+var_C8] ",xcode,1
"loc_10000447A:   | * | mov rcx, [rbp+var_118] ",xcode,1
"mov rax, [rbp+var_C8]  | * | cmp rax, [rcx+10h] ",xcode,1
"mov rcx, [rbp+var_118]  | * | jz loc_10000450E ",xcode,1
"cmp rax, [rcx+10h]  | * | mov rax, [rbp+var_118] ",xcode,1
"jz loc_10000450E  | * | mov [rbp+var_B8], rax ",xcode,1
"mov rax, [rbp+var_118]  | * | mov rcx, [rbp+var_B8] ",xcode,1
"mov [rbp+var_B8], rax  | * | add rcx, 18h ",xcode,1
"mov rcx, [rbp+var_B8]  | * | mov [rbp+var_B0], rcx ",xcode,1
"add rcx, 18h  | * | mov rcx, [rbp+var_B0] ",xcode,1
"mov [rbp+var_B0], rcx  | * | mov [rbp+var_A8], rcx ",xcode,1
"mov [rbp+var_A8], rcx  | * | mov rcx, [rcx+8] ",xcode,1
"mov rcx, [rbp+var_A8]  | * | mov rdx, [rax+10h] ",xcode,1
"mov rcx, [rcx+8]  | * | add rdx, 0FFFFFFFFFFFFFFFCh ",xcode,1
"mov rdx, [rax+10h]  | * | mov [rax+10h], rdx ",xcode,1
"add rdx, 0FFFFFFFFFFFFFFFCh  | * | mov [rbp+var_70], rdx ",xcode,1
"mov [rax+10h], rdx  | * | mov rdx, [rbp+var_70] ",xcode,1
"mov [rbp+var_70], rdx  | * | mov [rbp+var_88], rcx ",xcode,1
"mov rdx, [rbp+var_70]  | * | mov [rbp+var_90], rdx ",xcode,1
"mov [rbp+var_88], rcx  | * | mov rcx, [rbp+var_88] ",xcode,1
"mov [rbp+var_90], rdx  | * | mov rdx, [rbp+var_90] ",xcode,1
"mov rcx, [rbp+var_88]  | * | mov [rbp+var_78], rcx ",xcode,1
"mov rdx, [rbp+var_90]  | * | mov [rbp+var_80], rdx ",xcode,1
"mov [rbp+var_78], rcx  | * | jmp loc_10000447A ",xcode,1
"mov [rbp+var_80], rdx  | * | loc_10000450E:  ",xcode,1
"jmp loc_10000447A  | * | mov rax, [rbp+var_110] ",xcode,1
"loc_10000450E:   | * | cmp qword ptr [rax], 0 ",xcode,1
"mov rax, [rbp+var_110]  | * | jz loc_1000045B3 ",xcode,1
"cmp qword ptr [rax], 0  | * | mov rax, [rbp+var_110] ",xcode,1
"jz loc_1000045B3  | * | mov [rbp+var_38], rax ",xcode,1
"mov rax, [rbp+var_110]  | * | mov rcx, [rbp+var_38] ",xcode,1
"mov [rbp+var_38], rax  | * | add rcx, 18h ",xcode,1
"mov rcx, [rbp+var_38]  | * | mov [rbp+var_30], rcx ",xcode,1
"add rcx, 18h  | * | mov rcx, [rbp+var_30] ",xcode,1
"mov [rbp+var_30], rcx  | * | mov [rbp+var_28], rcx ",xcode,1
"mov rcx, [rbp+var_30]  | * | mov rcx, [rbp+var_28] ",xcode,1
"mov [rbp+var_28], rcx  | * | mov rcx, [rcx+8] ",xcode,1
"mov rcx, [rbp+var_28]  | * | mov rdx, [rax] ",xcode,1
"mov rcx, [rcx+8]  | * | mov [rbp+var_20], rax ",xcode,1
"mov rdx, [rax]  | * | mov rsi, [rbp+var_20] ",xcode,1
"mov [rbp+var_20], rax  | * | mov [rbp+var_18], rsi ",xcode,1
"mov rsi, [rbp+var_20]  | * | mov rdi, [rbp+var_18] ",xcode,1
"mov [rbp+var_18], rsi  | * | add rdi, 18h ",xcode,1
"mov rdi, [rbp+var_18]  | * | mov [rbp+var_10], rdi ",xcode,1
"add rdi, 18h  | * | mov rdi, [rbp+var_10] ",xcode,1
"mov [rbp+var_10], rdi  | * | mov [rbp+var_8], rdi ",xcode,1
"mov rdi, [rbp+var_10]  | * | mov rdi, [rbp+var_8] ",xcode,1
"mov [rbp+var_8], rdi  | * | mov rdi, [rdi] ",xcode,1
"mov rdi, [rbp+var_8]  | * | mov rsi, [rsi] ",xcode,1
"mov rdi, [rdi]  | * | sub rdi, rsi ",xcode,2
"mov rsi, [rsi]  | * | sar rdi, 2 ",xcode,2
"sub rdi, rsi  | * | mov [rbp+var_58], rcx ",xcode,1
"sar rdi, 2  | * | mov [rbp+var_60], rdx ",xcode,1
"mov [rbp+var_58], rcx  | * | mov [rbp+var_68], rdi ",xcode,1
"mov [rbp+var_60], rdx  | * | mov rcx, [rbp+var_58] ",xcode,1
"mov [rbp+var_68], rdi  | * | mov rdx, [rbp+var_60] ",xcode,1
"mov rcx, [rbp+var_58]  | * | mov rsi, [rbp+var_68] ",xcode,1
"mov rdx, [rbp+var_60]  | * | mov [rbp+var_40], rcx ",xcode,1
"mov rsi, [rbp+var_68]  | * | mov [rbp+var_48], rdx ",xcode,1
"mov [rbp+var_40], rcx  | * | mov [rbp+var_50], rsi ",xcode,1
"mov [rbp+var_48], rdx  | * | mov rcx, [rbp+var_48] ",xcode,1
"mov [rbp+var_50], rsi  | * | mov rdi, rcx  ",xcode,1
"mov rcx, [rbp+var_48]  | * | call __ZdlPv  ",xcode,1
"mov rdi, rcx   | * | loc_1000045B3:  ",xcode,1
"call __ZdlPv   | * | add rsp, 120h ",xcode,1
loc_1000045B3:   | * | pop rbp ,xcode,1
pop rbp  | * | __ZNSt3__114__split_bufferIiRNS_9allocatorIiEEED2Ev endp ,xcode,1
__ZNSt3__114__split_bufferIiRNS_9allocatorIiEEED2Ev endp  | * | __ZNKSt3__16vectorIiNS_9allocatorIiEEE8max_sizeEv proc near ,xcode,1
var_D8 = qword ptr -0D8h  | * | var_B8 = qword ptr -0B8h ,data,1
var_D0 = qword ptr -0D0h  | * | var_B0 = qword ptr -0B0h ,data,1
var_98 = qword ptr -98h  | * | var_80 = qword ptr -80h ,data,1
var_90 = qword ptr -90h  | * | var_78 = qword ptr -78h ,data,1
var_80 = qword ptr -80h  | * | var_70 = byte ptr -70h ,data,1
var_70 = byte ptr -70h  | * | var_60 = qword ptr -60h ,data,1
var_50 = qword ptr -50h  | * | var_20 = qword ptr -20h ,data,1
var_48 = qword ptr -48h  | * | var_18 = qword ptr -18h ,data,1
var_20 = qword ptr -20h  | * | var_8 = qword ptr -8 ,data,1
"push rbp  | * | sub rsp, 58h ",xcode,1
"mov rbp, rsp  | * | lea rax, [rbp+var_70] ",xcode,1
"sub rsp, 58h  | * | lea rcx, [rbp+var_B8] ",xcode,1
"lea rax, [rbp+var_70]  | * | lea rdx, [rbp+var_B0] ",xcode,1
"lea rcx, [rbp+var_B8]  | * | mov rsi, 0FFFFFFFFFFFFFFFFh ",xcode,1
"lea rdx, [rbp+var_B0]  | * | mov r8, 3FFFFFFFFFFFFFFFh ",xcode,1
"mov rsi, 0FFFFFFFFFFFFFFFFh  | * | mov [rbp+var_A8], rdi ",xcode,1
"mov r8, 3FFFFFFFFFFFFFFFh  | * | mov rdi, [rbp+var_A8] ",xcode,1
"mov [rbp+var_A8], rdi  | * | mov [rbp+var_A0], rdi ",xcode,1
"mov rdi, [rbp+var_A8]  | * | mov rdi, [rbp+var_A0] ",xcode,1
"mov [rbp+var_A0], rdi  | * | add rdi, 10h ",xcode,1
"mov rdi, [rbp+var_A0]  | * | mov [rbp+var_98], rdi ",xcode,1
"add rdi, 10h  | * | mov rdi, [rbp+var_98] ",xcode,1
"mov [rbp+var_98], rdi  | * | mov [rbp+var_90], rdi ",xcode,1
"mov rdi, [rbp+var_98]  | * | mov rdi, [rbp+var_90] ",xcode,1
"mov [rbp+var_90], rdi  | * | mov [rbp+var_20], rdi ",xcode,1
"mov rdi, [rbp+var_90]  | * | mov rdi, [rbp+var_20] ",xcode,1
"mov [rbp+var_20], rdi  | * | mov [rbp+var_18], rdi ",xcode,1
"mov rdi, [rbp+var_20]  | * | mov rdi, [rbp+var_18] ",xcode,1
"mov [rbp+var_18], rdi  | * | mov [rbp+var_8], rdi ",xcode,1
"mov rdi, [rbp+var_18]  | * | mov [rbp+var_B0], r8 ",xcode,1
"mov [rbp+var_8], rdi  | * | shr rsi, 1 ",xcode,1
"mov [rbp+var_B0], r8  | * | mov [rbp+var_B8], rsi ",xcode,1
"shr rsi, 1  | * | mov [rbp+var_78], rdx ",xcode,1
"mov [rbp+var_B8], rsi  | * | mov [rbp+var_80], rcx ",xcode,1
"mov [rbp+var_78], rdx  | * | mov rcx, [rbp+var_78] ",xcode,1
"mov [rbp+var_80], rcx  | * | mov rdx, [rbp+var_80] ",xcode,1
"mov rcx, [rbp+var_78]  | * | mov [rbp+var_60], rcx ",xcode,1
"mov rdx, [rbp+var_80]  | * | mov [rbp+var_68], rdx ",xcode,1
"mov [rbp+var_60], rcx  | * | mov rcx, [rbp+var_68] ",xcode,1
"mov [rbp+var_68], rdx  | * | mov rdx, [rbp+var_60] ",xcode,1
"mov rcx, [rbp+var_68]  | * | mov [rbp+var_48], rax ",xcode,1
"mov rdx, [rbp+var_60]  | * | mov [rbp+var_50], rcx ",xcode,1
"mov [rbp+var_48], rax  | * | mov [rbp+var_58], rdx ",xcode,1
"mov [rbp+var_50], rcx  | * | mov rax, [rbp+var_50] ",xcode,1
"mov [rbp+var_58], rdx  | * | mov rax, [rax] ",xcode,1
"mov rcx, [rbp+var_58]  | * | jnb loc_1000046A3 ",xcode,1
"cmp rax, [rcx]  | * | mov rax, [rbp+var_68] ",xcode,1
"jnb loc_1000046A3  | * | mov [rbp+var_D0], rax ",xcode,1
"mov rax, [rbp+var_68]  | * | jmp loc_1000046AE ",xcode,1
"mov [rbp+var_D0], rax  | * | loc_1000046A3:  ",xcode,1
"jmp loc_1000046AE  | * | mov rax, [rbp+var_60] ",xcode,1
"loc_1000046A3:   | * | mov [rbp+var_D0], rax ",xcode,1
"mov rax, [rbp+var_60]  | * | loc_1000046AE:  ",xcode,1
"mov [rbp+var_D0], rax  | * | mov rax, [rbp+var_D0] ",xcode,1
"loc_1000046AE:   | * | mov [rbp+var_D8], rax ",xcode,1
"mov rax, [rbp+var_D0]  | * | mov rax, [rbp+var_D8] ",xcode,1
"mov rax, [rbp+var_D8]  | * | add rsp, 58h ",xcode,1
"mov rax, [rax]  | * | pop rbp ",xcode,1
"add rsp, 58h  | * | retn ",xcode,1
pop rbp  | * | __ZNKSt3__16vectorIiNS_9allocatorIiEEE8max_sizeEv endp ,xcode,1
__ZNKSt3__16vectorIiNS_9allocatorIiEEE8max_sizeEv endp  | * | __ZNSt3__114__split_bufferIiRNS_9allocatorIiEEEC2EmmS3_ proc near ,xcode,1
"push rbp  | * | sub rsp, 160h ",xcode,1
"mov rbp, rsp  | * | lea rax, [rbp+var_28] ",xcode,1
"sub rsp, 160h  | * | lea r8, [rbp+var_48] ",xcode,1
"lea rax, [rbp+var_28]  | * | lea r9, [rbp+var_148] ",xcode,1
"lea r8, [rbp+var_48]  | * | lea r10, [rbp+var_120] ",xcode,1
"lea r9, [rbp+var_148]  | * | mov [rbp+var_128], rdi ",xcode,1
"lea r10, [rbp+var_120]  | * | mov [rbp+var_130], rsi ",xcode,1
"mov [rbp+var_130], rsi  | * | mov [rbp+var_140], rcx ",xcode,1
"mov [rbp+var_138], rdx  | * | mov rcx, [rbp+var_128] ",xcode,1
"mov [rbp+var_140], rcx  | * | mov rdx, rcx ",xcode,1
"mov rcx, [rbp+var_128]  | * | add rdx, 18h ",xcode,1
"mov rdx, rcx  | * | mov [rbp+var_110], r10 ",xcode,1
"add rdx, 18h  | * | mov [rbp+var_118], 0FFFFFFFFFFFFFFFFh ",xcode,1
"mov [rbp+var_110], r10  | * | mov rsi, [rbp+var_110] ",xcode,1
"mov [rbp+var_118], 0FFFFFFFFFFFFFFFFh  | * | mov rdi, [rbp+var_118] ",xcode,1
"mov rsi, [rbp+var_110]  | * | mov [rbp+var_100], rsi ",xcode,1
"mov rdi, [rbp+var_118]  | * | mov [rbp+var_108], rdi ",xcode,1
"mov [rbp+var_100], rsi  | * | mov rsi, [rbp+var_100] ",xcode,1
"mov [rbp+var_108], rdi  | * | mov qword ptr [rsi], 0 ",xcode,1
"mov rsi, [rbp+var_100]  | * | mov rsi, [rbp+var_120] ",xcode,1
"mov qword ptr [rsi], 0  | * | mov [rbp+var_148], rsi ",xcode,1
"mov rsi, [rbp+var_120]  | * | mov [rbp+var_88], r9 ",xcode,1
"mov [rbp+var_148], rsi  | * | mov rsi, [rbp+var_140] ",xcode,1
"mov [rbp+var_88], r9  | * | mov [rbp+var_58], rdx ",xcode,1
"mov rsi, [rbp+var_140]  | * | mov [rbp+var_60], 0 ",xcode,1
"mov [rbp+var_58], rdx  | * | mov [rbp+var_68], rsi ",xcode,1
"mov [rbp+var_60], 0  | * | mov rdx, [rbp+var_58] ",xcode,1
"mov [rbp+var_68], rsi  | * | mov rsi, [rbp+var_60] ",xcode,1
"mov rdx, [rbp+var_58]  | * | mov rdi, [rbp+var_68] ",xcode,1
"mov rsi, [rbp+var_60]  | * | mov [rbp+var_40], rdx ",xcode,1
"mov rdi, [rbp+var_68]  | * | mov [rbp+var_48], rsi ",xcode,1
"mov [rbp+var_40], rdx  | * | mov [rbp+var_50], rdi ",xcode,1
"mov [rbp+var_48], rsi  | * | mov rdx, [rbp+var_40] ",xcode,1
"mov [rbp+var_50], rdi  | * | mov [rbp+var_38], r8 ",xcode,1
"mov rdx, [rbp+var_40]  | * | mov rsi, [rbp+var_38] ",xcode,1
"mov [rbp+var_38], r8  | * | mov rsi, [rsi] ",xcode,1
"mov rsi, [rbp+var_38]  | * | mov rdi, [rbp+var_50] ",xcode,1
"mov rsi, [rsi]  | * | mov [rbp+var_8], rdi ",xcode,1
"mov rdi, [rbp+var_50]  | * | mov rdi, [rbp+var_8] ",xcode,1
"mov [rbp+var_8], rdi  | * | mov [rbp+var_20], rdx ",xcode,1
"mov rdi, [rbp+var_8]  | * | mov [rbp+var_28], rsi ",xcode,1
"mov [rbp+var_20], rdx  | * | mov [rbp+var_30], rdi ",xcode,1
"mov [rbp+var_30], rdi  | * | mov [rbp+var_18], rax ",xcode,1
"mov rdx, [rbp+var_20]  | * | mov rax, [rbp+var_18] ",xcode,1
"mov [rbp+var_18], rax  | * | mov rax, [rax] ",xcode,1
"mov rax, [rbp+var_18]  | * | mov [rdx], rax ",xcode,1
"mov rax, [rax]  | * | mov rax, [rbp+var_30] ",xcode,1
"mov [rdx], rax  | * | mov [rbp+var_10], rax ",xcode,1
"mov rax, [rbp+var_30]  | * | mov rax, [rbp+var_10] ",xcode,1
"mov [rbp+var_10], rax  | * | mov [rdx+8], rax ",xcode,1
"mov rax, [rbp+var_10]  | * | cmp [rbp+var_130], 0 ",xcode,1
"mov [rdx+8], rax  | * | mov [rbp+var_158], rcx ",xcode,1
"cmp [rbp+var_130], 0  | * | jz loc_100004884 ",xcode,1
"mov [rbp+var_158], rcx  | * | mov rax, [rbp+var_158] ",xcode,1
"jz loc_100004884  | * | mov [rbp+var_80], rax ",xcode,1
"mov rax, [rbp+var_158]  | * | mov rcx, [rbp+var_80] ",xcode,1
"mov [rbp+var_80], rax  | * | add rcx, 18h ",xcode,1
"mov rcx, [rbp+var_80]  | * | mov [rbp+var_78], rcx ",xcode,1
"add rcx, 18h  | * | mov rcx, [rbp+var_78] ",xcode,1
"mov [rbp+var_78], rcx  | * | mov [rbp+var_70], rcx ",xcode,1
"mov [rbp+var_70], rcx  | * | mov rcx, [rcx+8] ",xcode,1
"mov rcx, [rbp+var_70]  | * | mov rdx, [rbp+var_130] ",xcode,1
"mov rcx, [rcx+8]  | * | mov [rbp+var_A8], rcx ",xcode,1
"mov rdx, [rbp+var_130]  | * | mov [rbp+var_B0], rdx ",xcode,1
"mov [rbp+var_A8], rcx  | * | mov rcx, [rbp+var_A8] ",xcode,1
"mov [rbp+var_B0], rdx  | * | mov rdx, [rbp+var_B0] ",xcode,1
"mov rcx, [rbp+var_A8]  | * | mov [rbp+var_90], rcx ",xcode,1
"mov rdx, [rbp+var_B0]  | * | mov [rbp+var_98], rdx ",xcode,1
"mov [rbp+var_90], rcx  | * | mov [rbp+var_A0], 0 ",xcode,1
"mov [rbp+var_98], rdx  | * | mov rcx, [rbp+var_98] ",xcode,1
"mov [rbp+var_A0], 0  | * | shl rcx, 2 ",xcode,1
"mov rcx, [rbp+var_98]  | * | mov rdi, rcx  ",xcode,1
"shl rcx, 2  | * | call __Znwm  ",xcode,1
"mov rdi, rcx   | * | mov [rbp+var_160], rax ",xcode,1
call __Znwm   | * | jmp loc_1000048F4 ,xcode,1
"mov [rbp+var_160], rax  | * | loc_100004884:  ",xcode,1
"jmp loc_1000048F4  | * | mov rax, 0 ",xcode,1
"loc_100004884:   | * | lea rcx, [rbp+var_150] ",xcode,1
"mov rax, 0  | * | lea rdx, [rbp+var_D8] ",xcode,1
"lea rcx, [rbp+var_150]  | * | mov [rbp+var_C8], rdx ",xcode,1
"lea rdx, [rbp+var_D8]  | * | mov [rbp+var_D0], 0FFFFFFFFFFFFFFFFh ",xcode,1
"mov [rbp+var_C8], rdx  | * | mov rdx, [rbp+var_C8] ",xcode,1
"mov [rbp+var_D0], 0FFFFFFFFFFFFFFFFh  | * | mov rsi, [rbp+var_D0] ",xcode,1
"mov rdx, [rbp+var_C8]  | * | mov [rbp+var_B8], rdx ",xcode,1
"mov rsi, [rbp+var_D0]  | * | mov [rbp+var_C0], rsi ",xcode,1
"mov [rbp+var_B8], rdx  | * | mov rdx, [rbp+var_B8] ",xcode,1
"mov [rbp+var_C0], rsi  | * | mov qword ptr [rdx], 0 ",xcode,1
"mov rdx, [rbp+var_B8]  | * | mov rdx, [rbp+var_D8] ",xcode,1
"mov qword ptr [rdx], 0  | * | mov [rbp+var_150], rdx ",xcode,1
"mov rdx, [rbp+var_D8]  | * | mov [rbp+var_E0], rcx ",xcode,1
"mov [rbp+var_150], rdx  | * | mov [rbp+var_160], rax ",xcode,1
"mov [rbp+var_E0], rcx  | * | loc_1000048F4:  ",xcode,1
"loc_1000048F4:   | * | mov rcx, [rbp+var_158] ",xcode,1
"mov rax, [rbp+var_160]  | * | mov [rcx], rax ",xcode,1
"mov rcx, [rbp+var_158]  | * | mov rax, [rcx] ",xcode,1
"mov [rcx], rax  | * | mov rdx, [rbp+var_138] ",xcode,1
"mov rax, [rcx]  | * | shl rdx, 2 ",xcode,2
"mov rdx, [rbp+var_138]  | * | add rax, rdx ",xcode,1
"shl rdx, 2  | * | mov [rcx+10h], rax ",xcode,1
"add rax, rdx  | * | mov [rcx+8], rax ",xcode,1
"mov [rcx+10h], rax  | * | mov rax, [rcx] ",xcode,1
"mov [rcx+8], rax  | * | mov rdx, [rbp+var_130] ",xcode,1
"mov rdx, [rbp+var_130]  | * | add rax, rdx ",xcode,1
"shl rdx, 2  | * | mov [rbp+var_F8], rcx ",xcode,1
"add rax, rdx  | * | mov rdx, [rbp+var_F8] ",xcode,1
"mov [rbp+var_F8], rcx  | * | add rdx, 18h ",xcode,1
"mov rdx, [rbp+var_F8]  | * | mov [rbp+var_F0], rdx ",xcode,1
"add rdx, 18h  | * | mov rdx, [rbp+var_F0] ",xcode,1
"mov [rbp+var_F0], rdx  | * | mov [rbp+var_E8], rdx ",xcode,1
"mov rdx, [rbp+var_F0]  | * | mov rdx, [rbp+var_E8] ",xcode,1
"mov [rbp+var_E8], rdx  | * | mov [rdx], rax ",xcode,1
"mov rdx, [rbp+var_E8]  | * | add rsp, 160h ",xcode,1
"mov [rdx], rax  | * | pop rbp ",xcode,1
"add rsp, 160h  | * | retn ",xcode,1
pop rbp  | * | __ZNSt3__114__split_bufferIiRNS_9allocatorIiEEEC2EmmS3_ endp ,xcode,1
__ZNSt3__114__split_bufferIiRNS_9allocatorIiEEEC2EmmS3_ endp  | * | __ZNSt3__16vectorIiNS_9allocatorIiEEED2Ev proc near ,xcode,1
__ZNSt3__16vectorIiNS_9allocatorIiEEED2Ev proc near  | * | push rbp ,xcode,1
"mov [rbp+var_8], rdi  | * | call j___ZNSt3__113__vector_baseIiNS_9allocatorIiEEED2Ev  ",xcode,1
call j___ZNSt3__113__vector_baseIiNS_9allocatorIiEEED2Ev   | * | pop rbp ,xcode,1
pop rbp  | * | __ZNSt3__16vectorIiNS_9allocatorIiEEED2Ev endp ,xcode,1
__ZNSt3__16vectorIiNS_9allocatorIiEEED2Ev endp  | * | __ZNSt3__113__vector_baseIiNS_9allocatorIiEEED2Ev proc near ,xcode,1
var_80 = qword ptr -80h  | * | var_60 = qword ptr -60h ,data,1
var_78 = qword ptr -78h  | * | var_58 = qword ptr -58h ,data,1
var_48 = qword ptr -48h  | * | var_28 = qword ptr -28h ,data,1
var_40 = qword ptr -40h  | * | var_20 = qword ptr -20h ,data,1
